Date,High,Low,Open,Close,Volume,Adj Close
2018-10-16,3260.81005859375,3208.139892578125,3211.469970703125,3257.340087890625,40352900,3257.340087890625
2018-10-17,3282.22998046875,3230.300048828125,3260.2900390625,3243.080078125,36427300,3243.080078125
2018-10-18,3258.340087890625,3211.590087890625,3241.7900390625,3211.590087890625,47160000,3211.590087890625
2018-10-19,3225.639892578125,3183.199951171875,3210.820068359375,3210.820068359375,63498100,3210.820068359375
2018-10-22,3245.8701171875,3187.5,3217.550048828125,3190.090087890625,41336900,3190.090087890625
2018-10-23,3179.070068359375,3132.2900390625,3179.070068359375,3140.93994140625,49626800,3140.93994140625
2018-10-24,3185.989990234375,3128.929931640625,3144.159912109375,3130.330078125,43247500,3130.330078125
2018-10-25,3166.43994140625,3107.8798828125,3126.68994140625,3164.39990234375,0,3164.39990234375
2018-10-26,3157.110107421875,3090.85009765625,3157.110107421875,3134.889892578125,52567700,3134.889892578125
2018-10-29,3182.22998046875,3138.699951171875,3139.030029296875,3154.929931640625,39624600,3154.929931640625
2018-10-30,3169.75,3123.919921875,3157.31005859375,3147.1298828125,41080400,3147.1298828125
2018-10-31,3210.2900390625,3160.02001953125,3160.02001953125,3197.510009765625,59777900,3197.510009765625
2018-11-01,3227.419921875,3192.3798828125,3196.1298828125,3204.2099609375,37260300,3204.2099609375
2018-11-02,3251.669921875,3214.389892578125,3217.780029296875,3214.409912109375,39472300,3214.409912109375
2018-11-05,3230.97998046875,3210.760009765625,3215.72998046875,3217.3701171875,29800100,3217.3701171875
2018-11-06,3222.590087890625,3197.139892578125,3219.080078125,3207.419921875,0,3207.419921875
2018-11-07,3251.949951171875,3212.669921875,3212.669921875,3246.159912109375,42407900,3246.159912109375
2018-11-08,3263.719970703125,3231.800048828125,3248.699951171875,3237.60009765625,32125300,3237.60009765625
2018-11-09,3234.7900390625,3204.93994140625,3233.110107421875,3229.489990234375,38477600,3229.489990234375
2018-11-12,3248.330078125,3192.580078125,3237.949951171875,3194.080078125,31003300,3194.080078125
2018-11-13,3228.8798828125,3196.699951171875,3200.080078125,3224.820068359375,34613500,3224.820068359375
2018-11-14,3239.989990234375,3179.080078125,3213.35009765625,3205.360107421875,32885300,3205.360107421875
2018-11-15,3227.739990234375,3164.85009765625,3210.0400390625,3190.31005859375,38404800,3190.31005859375
2018-11-16,3214.570068359375,3158.8701171875,3197.610107421875,3180.739990234375,47319600,3180.739990234375
2018-11-19,3206.580078125,3157.949951171875,3184.510009765625,3160.330078125,30101500,3160.330078125
2018-11-20,3153.18994140625,3100.77001953125,3153.18994140625,3116.070068359375,44749600,3116.070068359375
2018-11-21,3156.77001953125,3124.60009765625,3124.60009765625,3153.909912109375,38575300,3153.909912109375
2018-11-22,3148.800048828125,3121.590087890625,3148.800048828125,3126.669921875,30003600,3126.669921875
2018-11-23,3145.0400390625,3114.739990234375,3127.93994140625,3137.2099609375,25803000,3137.2099609375
2018-11-26,3184.659912109375,3151.219970703125,3151.219970703125,3172.7099609375,45275000,3172.7099609375
2018-11-27,3186.840087890625,3151.889892578125,3173.139892578125,3166.419921875,37045200,3166.419921875
2018-11-28,3184.679931640625,3165.830078125,3170.9599609375,3168.2900390625,36630100,3168.2900390625
2018-11-29,3197.89990234375,3169.85009765625,3176.31005859375,3174.159912109375,36788800,3174.159912109375
2018-11-30,3182.159912109375,3159.080078125,3178.06005859375,3173.1298828125,42311100,3173.1298828125
2018-12-03,3244.97998046875,3187.330078125,3187.330078125,3214.989990234375,41908500,3214.989990234375
2018-12-04,3210.510009765625,3189.0,3208.43994140625,3189.25,35048100,3189.25
2018-12-05,3181.679931640625,3146.110107421875,3181.679931640625,3150.27001953125,33559900,3150.27001953125
2018-12-06,3139.85009765625,3033.780029296875,3139.85009765625,3045.93994140625,56441400,3045.93994140625
2018-12-07,3097.919921875,3057.989990234375,3057.989990234375,3058.530029296875,39897000,3058.530029296875
2018-12-10,3054.669921875,3007.530029296875,3054.669921875,3016.989990234375,43098700,3016.989990234375
2018-12-11,3083.5,3028.929931640625,3028.929931640625,3055.320068359375,42336900,3055.320068359375
2018-12-12,3119.199951171875,3059.25,3059.25,3107.969970703125,47486300,3107.969970703125
2018-12-13,3128.10009765625,3100.110107421875,3110.570068359375,3112.169921875,45330100,3112.169921875
2018-12-14,3103.169921875,3063.22998046875,3102.090087890625,3092.60009765625,34270600,3092.60009765625
2018-12-17,3092.820068359375,3053.56005859375,3088.969970703125,3063.64990234375,36582200,3063.64990234375
2018-12-18,3067.5400390625,3040.1298828125,3054.010009765625,3040.1298828125,43622700,3040.1298828125
2018-12-19,3063.699951171875,3042.18994140625,3042.18994140625,3051.3798828125,46652700,3051.3798828125
2018-12-20,3031.320068359375,2993.39990234375,3031.320068359375,3000.06005859375,57123500,3000.06005859375
2018-12-21,3003.06005859375,2957.56005859375,2996.919921875,3000.610107421875,84815000,3000.610107421875
2018-12-27,2997.239990234375,2908.699951171875,2987.669921875,2937.360107421875,45597600,2937.360107421875
2018-12-28,2996.169921875,2951.510009765625,2952.050048828125,2986.530029296875,32799300,2986.530029296875
2019-01-03,2984.52001953125,2950.820068359375,2978.280029296875,2954.659912109375,35085500,2954.659912109375
2019-01-04,3050.659912109375,2964.14990234375,2964.14990234375,3041.85009765625,43092600,3041.85009765625
2019-01-07,3054.719970703125,3016.320068359375,3050.0,3033.639892578125,32772200,3033.639892578125
2019-01-08,3079.110107421875,3032.070068359375,3032.070068359375,3054.93994140625,38910200,3054.93994140625
2019-01-09,3089.169921875,3060.9599609375,3062.3701171875,3070.239990234375,39381800,3070.239990234375
2019-01-10,3075.830078125,3043.550048828125,3065.659912109375,3075.72998046875,30601200,3075.72998046875
2019-01-11,3087.659912109375,3056.360107421875,3079.590087890625,3070.0400390625,32135700,3070.0400390625
2019-01-14,3063.340087890625,3037.1298828125,3060.6201171875,3055.179931640625,31173600,3055.179931640625
2019-01-15,3088.489990234375,3044.530029296875,3066.02001953125,3068.050048828125,36607500,3068.050048828125
2019-01-16,3083.56005859375,3062.27001953125,3073.06005859375,3077.219970703125,37834400,3077.219970703125
2019-01-17,3073.0,3053.080078125,3069.409912109375,3069.35009765625,32652500,3069.35009765625
2019-01-18,3137.419921875,3079.14990234375,3079.14990234375,3134.919921875,47970500,3134.919921875
2019-01-21,3131.85009765625,3120.030029296875,3131.85009765625,3125.070068359375,20273100,3125.070068359375
2019-01-22,3122.760009765625,3097.27001953125,3120.320068359375,3112.800048828125,30018100,3112.800048828125
2019-01-23,3132.7900390625,3094.47998046875,3104.080078125,3112.1298828125,0,3112.1298828125
2019-01-24,3136.419921875,3107.669921875,3113.889892578125,3126.31005859375,38509200,3126.31005859375
2019-01-25,3168.030029296875,3133.81005859375,3133.81005859375,3163.239990234375,38095600,3163.239990234375
2019-01-28,3157.0,3131.260009765625,3157.0,3137.27001953125,31338500,3137.27001953125
2019-01-29,3166.239990234375,3130.75,3136.14990234375,3153.419921875,29990500,3153.419921875
2019-01-30,3163.340087890625,3148.840087890625,3155.800048828125,3161.739990234375,32877000,3161.739990234375
2019-01-31,3177.10009765625,3129.580078125,3163.02001953125,3159.429931640625,61323600,3159.429931640625
2019-02-01,3171.949951171875,3143.5,3162.4599609375,3171.1201171875,45249500,3171.1201171875
2019-02-04,3174.22998046875,3143.8701171875,3170.300048828125,3165.199951171875,33167600,3165.199951171875
2019-02-05,3215.0400390625,3162.780029296875,3165.840087890625,3215.0400390625,50345900,3215.0400390625
2019-02-06,3216.1298828125,3199.030029296875,3208.429931640625,3212.75,39803000,3212.75
2019-02-07,3208.669921875,3150.760009765625,3204.929931640625,3150.760009765625,45534100,3150.760009765625
2019-02-08,3161.139892578125,3124.6201171875,3151.169921875,3135.6201171875,38317900,3135.6201171875
2019-02-11,3173.389892578125,3142.840087890625,3142.840087890625,3165.610107421875,33329200,3165.610107421875
2019-02-12,3200.5,3176.760009765625,3176.760009765625,3190.75,34559200,3190.75
2019-02-13,3214.219970703125,3192.030029296875,3194.72998046875,3202.3701171875,34115900,3202.3701171875
2019-02-14,3228.110107421875,3182.659912109375,3212.949951171875,3182.659912109375,37972500,3182.659912109375
2019-02-15,3247.340087890625,3175.7099609375,3179.3798828125,3241.25,53343300,3241.25
2019-02-18,3248.139892578125,3235.570068359375,3239.10009765625,3244.7900390625,28073100,3244.7900390625
2019-02-19,3251.219970703125,3223.39990234375,3242.7900390625,3239.409912109375,31367500,3239.409912109375
2019-02-20,3264.7099609375,3236.739990234375,3241.699951171875,3259.489990234375,29929400,3259.489990234375
2019-02-21,3270.070068359375,3254.570068359375,3261.739990234375,3263.699951171875,33636700,3263.699951171875
2019-02-22,3281.780029296875,3259.739990234375,3263.489990234375,3270.550048828125,26574400,3270.550048828125
2019-02-25,3289.47998046875,3275.02001953125,3275.02001953125,3280.010009765625,33385600,3280.010009765625
2019-02-26,3293.760009765625,3261.030029296875,3275.139892578125,3289.320068359375,34342200,3289.320068359375
2019-02-27,3287.469970703125,3269.97998046875,3283.570068359375,3282.77001953125,42644400,3282.77001953125
2019-02-28,3301.02001953125,3268.949951171875,3271.139892578125,3298.260009765625,51174200,3298.260009765625
2019-03-01,3330.47998046875,3306.590087890625,3306.590087890625,3312.10009765625,38063300,3312.10009765625
2019-03-04,3329.64990234375,3315.6298828125,3318.10009765625,3317.1201171875,28131100,3317.1201171875
2019-03-05,3330.719970703125,3308.639892578125,3316.9599609375,3327.18994140625,33779500,3327.18994140625
2019-03-06,3340.669921875,3317.97998046875,3322.9599609375,3324.669921875,35932200,3324.669921875
2019-03-07,3337.659912109375,3293.340087890625,3321.179931640625,3308.85009765625,56107700,3308.85009765625
2019-03-08,3299.85009765625,3273.679931640625,3299.85009765625,3283.60009765625,45267900,3283.60009765625
2019-03-11,3306.639892578125,3284.679931640625,3290.760009765625,3304.43994140625,29420800,3304.43994140625
2019-03-12,3320.239990234375,3291.909912109375,3312.320068359375,3303.949951171875,30738900,3303.949951171875
2019-03-13,3327.35009765625,3300.169921875,3301.81005859375,3323.449951171875,32471200,3323.449951171875
2019-03-14,3349.85009765625,3322.919921875,3322.919921875,3342.030029296875,37300300,3342.030029296875
2019-03-15,3394.320068359375,3345.06005859375,3345.06005859375,3386.080078125,91316800,3386.080078125
2019-03-18,3392.6298828125,3380.64990234375,3385.4599609375,3387.93994140625,36098000,3387.93994140625
2019-03-19,3422.340087890625,3386.260009765625,3389.81005859375,3409.0,34176600,3409.0
2019-03-20,3406.1201171875,3372.3798828125,3404.10009765625,3372.3798828125,32977700,3372.3798828125
2019-03-21,3376.2099609375,3348.949951171875,3372.360107421875,3367.39990234375,34551900,3367.39990234375
2019-03-22,3377.929931640625,3301.60009765625,3371.679931640625,3305.72998046875,58032900,3305.72998046875
2019-03-25,3313.429931640625,3281.969970703125,3297.409912109375,3300.47998046875,33906700,3300.47998046875
2019-03-26,3326.35009765625,3293.679931640625,3302.1298828125,3319.530029296875,32046100,3319.530029296875
2019-03-27,3344.669921875,3302.800048828125,3322.639892578125,3322.0400390625,44786200,3322.0400390625
2019-03-28,3337.56005859375,3315.909912109375,3321.340087890625,3320.2900390625,31273500,3320.2900390625
2019-03-29,3354.300048828125,3326.449951171875,3326.449951171875,3351.7099609375,35922300,3351.7099609375
2019-04-01,3390.97998046875,3353.669921875,3353.669921875,3385.3798828125,38161900,3385.3798828125
2019-04-02,3402.77001953125,3382.840087890625,3386.179931640625,3395.699951171875,28848000,3395.699951171875
2019-04-03,3435.89990234375,3399.929931640625,3399.929931640625,3435.56005859375,36713500,3435.56005859375
2019-04-04,3449.43994140625,3425.18994140625,3434.340087890625,3441.929931640625,33147500,3441.929931640625
2019-04-05,3453.02001953125,3437.919921875,3445.050048828125,3447.469970703125,31096400,3447.469970703125
2019-04-08,3447.110107421875,3433.469970703125,3446.14990234375,3438.06005859375,25222700,3438.06005859375
2019-04-09,3450.68994140625,3416.669921875,3437.070068359375,3417.219970703125,29949900,3417.219970703125
2019-04-10,3435.320068359375,3418.360107421875,3418.360107421875,3424.64990234375,29288800,3424.64990234375
2019-04-11,3442.25,3412.14990234375,3430.72998046875,3435.340087890625,36881200,3435.340087890625
2019-04-12,3454.77001953125,3425.840087890625,3432.159912109375,3447.830078125,45588800,3447.830078125
2019-04-15,3456.5400390625,3443.56005859375,3448.909912109375,3450.4599609375,32902000,3450.4599609375
2019-04-16,3465.97998046875,3450.75,3450.75,3463.360107421875,36083200,3463.360107421875
2019-04-17,3486.760009765625,3459.81005859375,3466.889892578125,3477.72998046875,40129600,3477.72998046875
2019-04-18,3506.820068359375,3464.639892578125,3477.669921875,3499.22998046875,46027400,3499.22998046875
2019-04-23,3506.679931640625,3487.169921875,3494.39990234375,3503.85009765625,32101600,3503.85009765625
2019-04-24,3515.14990234375,3491.889892578125,3500.56005859375,3502.6298828125,40509900,3502.6298828125
2019-04-25,3496.39990234375,3476.280029296875,3495.409912109375,3491.919921875,35609100,3491.919921875
2019-04-26,3503.4599609375,3484.1298828125,3492.06005859375,3500.409912109375,30966200,3500.409912109375
2019-04-29,3508.760009765625,3481.080078125,3494.469970703125,3501.93994140625,32293700,3501.93994140625
2019-04-30,3514.6201171875,3488.10009765625,3499.7099609375,3514.6201171875,39337100,3514.6201171875
2019-05-02,3511.429931640625,3487.75,3505.77001953125,3488.929931640625,38418000,3488.929931640625
2019-05-03,3510.0400390625,3486.719970703125,3489.47998046875,3502.47998046875,27229000,3502.47998046875
2019-05-06,3487.5400390625,3423.330078125,3487.5400390625,3462.949951171875,32922700,3462.949951171875
2019-05-07,3467.639892578125,3396.89990234375,3460.56005859375,3401.159912109375,47036200,3401.159912109375
2019-05-08,3423.9599609375,3389.070068359375,3400.18994140625,3417.260009765625,40572500,3417.260009765625
2019-05-09,3401.989990234375,3346.449951171875,3401.989990234375,3350.7099609375,42118800,3350.7099609375
2019-05-10,3386.219970703125,3349.840087890625,3353.679931640625,3361.050048828125,35957700,3361.050048828125
2019-05-13,3365.510009765625,3311.169921875,3362.52001953125,3320.780029296875,39567400,3320.780029296875
2019-05-14,3364.3798828125,3324.85009765625,3324.85009765625,3364.3798828125,36204200,3364.3798828125
2019-05-15,3385.780029296875,3332.679931640625,3364.8798828125,3385.780029296875,44240900,3385.780029296875
2019-05-16,3438.56005859375,3365.489990234375,3379.699951171875,3438.56005859375,42922000,3438.56005859375
2019-05-17,3436.449951171875,3402.56005859375,3433.68994140625,3425.639892578125,49377800,3425.639892578125
2019-05-20,3426.8701171875,3360.260009765625,3417.1201171875,3369.780029296875,53670000,3369.780029296875
2019-05-21,3395.909912109375,3370.3798828125,3371.260009765625,3386.510009765625,37551500,3386.510009765625
2019-05-22,3396.8701171875,3359.60009765625,3384.919921875,3386.719970703125,36107300,3386.719970703125
2019-05-23,3378.47998046875,3323.699951171875,3378.47998046875,3327.199951171875,45389300,3327.199951171875
2019-05-24,3365.580078125,3330.989990234375,3330.989990234375,3350.699951171875,35226300,3350.699951171875
2019-05-27,3380.85009765625,3350.60009765625,3350.60009765625,3364.0400390625,19580400,3364.0400390625
2019-05-28,3369.909912109375,3337.77001953125,3364.22998046875,3348.860107421875,52627100,3348.860107421875
2019-05-29,3337.3798828125,3288.52001953125,3337.3798828125,3297.81005859375,38520100,3297.81005859375
2019-05-31,3312.409912109375,3258.0400390625,3312.409912109375,3280.429931640625,49350100,3280.429931640625
2019-06-03,3300.219970703125,3248.5400390625,3274.969970703125,3300.219970703125,34972500,3300.219970703125
2019-06-04,3338.080078125,3275.199951171875,3293.6298828125,3333.489990234375,42640200,3333.489990234375
2019-06-05,3355.68994140625,3326.929931640625,3334.39990234375,3339.949951171875,33457800,3339.949951171875
2019-06-06,3370.800048828125,3326.89990234375,3341.2900390625,3338.409912109375,41512600,3338.409912109375
2019-06-07,3391.050048828125,3341.330078125,3341.330078125,3378.3798828125,31980300,3378.3798828125
2019-06-11,3418.179931640625,3386.72998046875,3386.72998046875,3401.10009765625,31645900,3401.10009765625
2019-06-12,3398.580078125,3376.449951171875,3398.580078125,3386.6298828125,30134000,3386.6298828125
2019-06-13,3401.719970703125,3373.679931640625,3384.320068359375,3390.5,28235500,3390.5
2019-06-14,3388.780029296875,3363.070068359375,3388.780029296875,3379.18994140625,26397100,3379.18994140625
2019-06-17,3393.889892578125,3375.800048828125,3382.449951171875,3383.2099609375,24211200,3383.2099609375
2019-06-18,3458.909912109375,3366.8701171875,3381.5,3452.889892578125,49958000,3452.889892578125
2019-06-19,3457.3701171875,3444.1201171875,3454.52001953125,3454.699951171875,37824200,3454.699951171875
2019-06-20,3487.0,3460.10009765625,3460.10009765625,3468.080078125,49469100,3468.080078125
2019-06-21,3496.7900390625,3459.0400390625,3468.72998046875,3466.919921875,79595100,3466.919921875
2019-06-24,3473.75,3449.18994140625,3466.3798828125,3455.570068359375,27884900,3455.570068359375
2019-06-25,3454.31005859375,3440.06005859375,3454.31005859375,3444.360107421875,27329900,3444.360107421875
2019-06-26,3460.159912109375,3434.330078125,3444.280029296875,3442.949951171875,31753900,3442.949951171875
2019-06-27,3454.2099609375,3424.679931640625,3444.360107421875,3442.3798828125,31948700,3442.3798828125
2019-06-28,3476.929931640625,3442.389892578125,3442.389892578125,3473.68994140625,34282000,3473.68994140625
2019-07-01,3519.97998046875,3476.080078125,3476.080078125,3497.590087890625,30371100,3497.590087890625
2019-07-02,3511.1298828125,3491.43994140625,3498.929931640625,3507.97998046875,28512300,3507.97998046875
2019-07-03,3540.6298828125,3507.699951171875,3507.699951171875,3540.6298828125,41651700,3540.6298828125
2019-07-04,3549.260009765625,3537.35009765625,3541.85009765625,3544.14990234375,36660800,3544.14990234375
2019-07-05,3544.02001953125,3514.25,3542.22998046875,3527.97998046875,32000600,3527.97998046875
2019-07-08,3531.469970703125,3514.409912109375,3525.2099609375,3523.760009765625,26898100,3523.760009765625
2019-07-09,3522.27001953125,3492.179931640625,3522.27001953125,3509.75,30325100,3509.75
2019-07-10,3523.60009765625,3497.739990234375,3508.5400390625,3501.52001953125,31341600,3501.52001953125
2019-07-11,3515.77001953125,3493.77001953125,3506.330078125,3496.72998046875,27315000,3496.72998046875
2019-07-12,3505.7900390625,3492.179931640625,3497.02001953125,3497.6298828125,26712000,3497.6298828125
2019-07-15,3517.840087890625,3483.169921875,3497.989990234375,3502.219970703125,23676400,3502.219970703125
2019-07-16,3530.110107421875,3498.340087890625,3500.889892578125,3521.360107421875,28849700,3521.360107421875
2019-07-17,3529.449951171875,3497.25,3520.739990234375,3501.580078125,28130900,3501.580078125
2019-07-18,3500.820068359375,3467.25,3497.39990234375,3482.830078125,32604400,3482.830078125
2019-07-19,3514.330078125,3470.39990234375,3488.679931640625,3480.179931640625,42224000,3480.179931640625
2019-07-22,3498.68994140625,3476.429931640625,3478.77001953125,3489.919921875,28137700,3489.919921875
2019-07-23,3544.340087890625,3496.860107421875,3496.860107421875,3532.8701171875,32058700,3532.8701171875
2019-07-24,3537.7099609375,3520.840087890625,3533.300048828125,3532.89990234375,27857100,3532.89990234375
2019-07-25,3573.570068359375,3491.77001953125,3538.27001953125,3510.14990234375,50510700,3510.14990234375
2019-07-26,3526.989990234375,3506.489990234375,3511.159912109375,3524.469970703125,30732900,3524.469970703125
2019-07-29,3539.93994140625,3517.1201171875,3522.360107421875,3523.580078125,23964200,3523.580078125
2019-07-30,3526.530029296875,3455.1298828125,3523.969970703125,3462.85009765625,44462900,3462.85009765625
2019-07-31,3477.35009765625,3458.110107421875,3464.68994140625,3466.85009765625,36672600,3466.85009765625
2019-08-02,3473.0,3368.659912109375,3473.0,3376.1201171875,54786800,3376.1201171875
2019-08-05,3365.489990234375,3302.300048828125,3365.489990234375,3310.929931640625,45543300,3310.929931640625
2019-08-06,3337.5400390625,3291.659912109375,3310.080078125,3291.659912109375,36632600,3291.659912109375
2019-08-07,3339.070068359375,3283.1298828125,3301.31005859375,3309.989990234375,42322300,3309.989990234375
2019-08-08,3375.3798828125,3323.77001953125,3323.77001953125,3375.3798828125,35688700,3375.3798828125
2019-08-09,3367.429931640625,3326.72998046875,3366.2900390625,3333.739990234375,44849600,3333.739990234375
2019-08-12,3370.6298828125,3318.659912109375,3340.820068359375,3326.550048828125,31857600,3326.550048828125
2019-08-13,3380.81005859375,3298.320068359375,3324.360107421875,3357.159912109375,45165800,3357.159912109375
2019-08-14,3358.72998046875,3276.010009765625,3358.1201171875,3288.699951171875,45266400,3288.699951171875
2019-08-15,3306.8798828125,3239.199951171875,3294.5,3282.780029296875,43557500,3282.780029296875
2019-08-16,3333.43994140625,3286.5400390625,3286.5400390625,3329.080078125,59935600,3329.080078125
2019-08-19,3377.760009765625,3332.929931640625,3332.929931640625,3369.18994140625,34743200,3369.18994140625
2019-08-20,3379.9599609375,3341.22998046875,3368.2099609375,3350.22998046875,29871200,3350.22998046875
2019-08-21,3400.06005859375,3353.659912109375,3353.659912109375,3394.889892578125,27737600,3394.889892578125
2019-08-22,3405.35009765625,3366.43994140625,3390.050048828125,3373.669921875,32113500,3373.669921875
2019-08-23,3394.2099609375,3334.25,3382.31005859375,3334.25,35515200,3334.25
2019-08-26,3360.929931640625,3318.330078125,3329.72998046875,3348.840087890625,27180900,3348.840087890625
2019-08-27,3380.8798828125,3334.489990234375,3348.840087890625,3370.469970703125,36627200,3370.469970703125
2019-08-28,3368.22998046875,3334.070068359375,3363.510009765625,3365.3798828125,28768700,3365.3798828125
2019-08-29,3415.360107421875,3356.679931640625,3362.1201171875,3411.330078125,42789600,3411.330078125
2019-08-30,3443.080078125,3412.110107421875,3412.449951171875,3426.760009765625,39168900,3426.760009765625
2019-09-02,3442.7099609375,3426.239990234375,3426.239990234375,3432.5400390625,20014400,3432.5400390625
2019-09-03,3432.219970703125,3406.550048828125,3432.219970703125,3420.739990234375,28433300,3420.739990234375
2019-09-04,3461.06005859375,3424.97998046875,3424.97998046875,3450.830078125,36060400,3450.830078125
2019-09-05,3488.47998046875,3453.989990234375,3453.989990234375,3484.699951171875,40107000,3484.699951171875
2019-09-06,3495.8701171875,3479.6201171875,3484.860107421875,3495.18994140625,35279300,3495.18994140625
2019-09-09,3503.050048828125,3486.75,3495.85009765625,3495.02001953125,34615100,3495.02001953125
2019-09-10,3501.679931640625,3479.580078125,3493.800048828125,3498.989990234375,46313000,3498.989990234375
2019-09-11,3520.949951171875,3502.239990234375,3502.239990234375,3516.820068359375,44089500,3516.820068359375
2019-09-12,3555.10009765625,3512.590087890625,3522.0400390625,3538.860107421875,51020600,3538.860107421875
2019-09-13,3555.85009765625,3534.3798828125,3539.929931640625,3550.110107421875,44760200,3550.110107421875
2019-09-16,3540.469970703125,3518.449951171875,3540.469970703125,3518.449951171875,39324600,3518.449951171875
2019-09-17,3527.0,3506.360107421875,3517.570068359375,3521.260009765625,38651500,3521.260009765625
2019-09-18,3536.64990234375,3518.010009765625,3520.8798828125,3528.0400390625,32020700,3528.0400390625
2019-09-19,3554.8701171875,3524.3701171875,3527.5,3552.64990234375,34829700,3552.64990234375
2019-09-20,3578.0400390625,3546.300048828125,3552.72998046875,3571.389892578125,87164700,3571.389892578125
2019-09-23,3565.9599609375,3526.260009765625,3565.9599609375,3536.969970703125,35109600,3536.969970703125
2019-09-24,3547.97998046875,3531.64990234375,3542.530029296875,3532.050048828125,29824100,3532.050048828125
2019-09-25,3526.840087890625,3480.280029296875,3526.840087890625,3513.030029296875,35383800,3513.030029296875
2019-09-26,3538.159912109375,3506.050048828125,3509.800048828125,3532.179931640625,30754000,3532.179931640625
2019-09-27,3553.25,3534.469970703125,3534.469970703125,3545.8798828125,0,3545.8798828125
2019-09-30,3570.14990234375,3536.909912109375,3545.070068359375,3569.449951171875,34917000,3569.449951171875
2019-10-01,3588.679931640625,3518.25,3573.080078125,3518.25,35334800,3518.25
2019-10-02,3516.8798828125,3413.31005859375,3516.8798828125,3413.31005859375,46051700,3413.31005859375
2019-10-03,3431.239990234375,3398.639892578125,3414.139892578125,3417.3701171875,32348800,3417.3701171875
2019-10-04,3446.7099609375,3406.43994140625,3423.75,3446.7099609375,32072700,3446.7099609375
2019-10-07,3471.8798828125,3433.8701171875,3442.139892578125,3471.239990234375,24773800,3471.239990234375
2019-10-08,3476.4599609375,3426.820068359375,3473.239990234375,3432.760009765625,28959600,3432.760009765625
2019-10-09,3473.919921875,3427.77001953125,3433.169921875,3462.110107421875,25254100,3462.110107421875
2019-10-10,3501.18994140625,3445.43994140625,3469.989990234375,3493.9599609375,35740200,3493.9599609375
2019-10-11,3569.919921875,3490.52001953125,3494.780029296875,3569.919921875,47625900,3569.919921875
2019-10-14,3565.3798828125,3531.22998046875,3565.3798828125,3556.260009765625,25852300,3556.260009765625
2019-10-15,3610.31005859375,3562.389892578125,3562.389892578125,3598.64990234375,42812200,3598.64990234375
2019-10-16,3610.43994140625,3588.090087890625,3600.760009765625,3599.25,46723500,3599.25
2019-10-17,3630.429931640625,3588.6201171875,3595.72998046875,3588.6201171875,44308100,3588.6201171875
2019-10-18,3596.7099609375,3571.010009765625,3587.39990234375,3579.409912109375,34798900,3579.409912109375
2019-10-21,3608.949951171875,3578.81005859375,3583.3701171875,3600.080078125,34599100,3600.080078125
2019-10-22,3609.340087890625,3586.639892578125,3600.93994140625,3604.820068359375,32149400,3604.820068359375
2019-10-23,3608.6298828125,3585.760009765625,3595.780029296875,3606.889892578125,36314200,3606.889892578125
2019-10-24,3626.8798828125,3607.840087890625,3611.6201171875,3621.3701171875,51628500,3621.3701171875
2019-10-25,3631.0400390625,3604.39990234375,3622.7900390625,3624.679931640625,32170400,3624.679931640625
2019-10-28,3637.93994140625,3614.830078125,3623.840087890625,3625.68994140625,31459400,3625.68994140625
2019-10-29,3625.989990234375,3611.77001953125,3625.530029296875,3622.090087890625,34743300,3622.090087890625
2019-10-30,3624.530029296875,3596.300048828125,3616.25,3620.2900390625,42737400,3620.2900390625
2019-10-31,3631.8701171875,3593.60009765625,3625.360107421875,3604.409912109375,44941700,3604.409912109375
2019-11-01,3633.639892578125,3607.679931640625,3610.219970703125,3623.739990234375,27786500,3623.739990234375
2019-11-04,3671.81005859375,3631.449951171875,3631.449951171875,3665.2099609375,41802200,3665.2099609375
2019-11-05,3678.6298828125,3661.2099609375,3666.5400390625,3676.52001953125,48161300,3676.52001953125
2019-11-06,3692.199951171875,3671.239990234375,3675.429931640625,3688.739990234375,42297600,3688.739990234375
2019-11-07,3708.64990234375,3694.969970703125,3694.969970703125,3706.679931640625,44578300,3706.679931640625
2019-11-08,3706.909912109375,3687.989990234375,3703.35009765625,3699.64990234375,42034700,3699.64990234375
2019-11-11,3702.780029296875,3683.330078125,3696.969970703125,3696.820068359375,31571600,3696.820068359375
2019-11-12,3719.39990234375,3700.110107421875,3700.489990234375,3712.199951171875,34975300,3712.199951171875
2019-11-13,3710.739990234375,3679.6298828125,3710.739990234375,3699.5,39598100,3699.5
2019-11-14,3702.93994140625,3687.27001953125,3699.72998046875,3688.81005859375,31667000,3688.81005859375
2019-11-15,3713.260009765625,3690.06005859375,3698.06005859375,3711.610107421875,33449500,3711.610107421875
2019-11-18,3716.7900390625,3687.300048828125,3711.179931640625,3704.919921875,29746000,3704.919921875
2019-11-19,3733.449951171875,3688.590087890625,3704.8798828125,3696.56005859375,29828000,3696.56005859375
2019-11-20,3688.860107421875,3663.2099609375,3688.860107421875,3683.8798828125,30770900,3683.8798828125
2019-11-21,3688.3701171875,3651.510009765625,3675.75,3679.659912109375,30184400,3679.659912109375
2019-11-22,3709.8798828125,3682.219970703125,3682.219970703125,3687.320068359375,31889400,3687.320068359375
2019-11-25,3710.8701171875,3697.489990234375,3697.489990234375,3707.679931640625,23575400,3707.679931640625
2019-11-26,3711.75,3694.699951171875,3708.429931640625,3705.550048828125,42776200,3705.550048828125
2019-11-27,3721.760009765625,3704.489990234375,3708.7099609375,3712.85009765625,27538400,3712.85009765625
